,title,eid,publication year,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
2998,Our Digital Moment: Innovations and Opportunities in Digital Mental Health Care,2-s2.0-85087369276,2021,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,7,16,11
2999,"Association between side effects and blood microRNA expression levels and their targeted pathways in patients with major depressive disorder treated by a selective serotonin reuptake inhibitor, escitalopram: A CAN-BIND-1 Report",2-s2.0-85082391803,2021,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,3,8,0
3000,"The effect of intravenous, intranasal, and oral ketamine in mood disorders: A meta-analysis",2-s2.0-85088665565,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,23,39,27
3001,A Randomized Sham-controlled Trial of 1-Hz and 10-Hz Repetitive Transcranial Magnetic Stimulation (rTMS) of the Right Dorsolateral Prefrontal Cortex in Civilian Post-traumatic Stress Disorder: Un essai randomisé contrôlé simulé de stimulation magnétique transcrânienne repetitive (SMTr) de 1 Hz et 10 Hz du cortex préfrontal dorsolatéral droit dans le trouble de stress post-traumatique chez des civils,2-s2.0-85084817726,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,3,5,1
3002,Childhood maltreatment and cognitive functioning in patients with major depressive disorder: A CAN-BIND-1 report,2-s2.0-85073020824,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,3,6,6
3003,Development and implementation of guidelines for the management of depression: A systematic review,2-s2.0-85091981562,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,6,9,3
3004,Predictors of cognitive impairment in treatment-resistant depression,2-s2.0-85085742062,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,3,6,4
3005,Symptom dimension of interest-activity indicates need for aripiprazole augmentation of escitalopram in major depressive disorder: A CAN-BIND-1 report,2-s2.0-85086729446,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,4,3,3
3006,The depression inventory development scale: Assessment of psychometric properties using classical and modern measurement theory in a can-bind trial,2-s2.0-85100478153,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,1,1,1
3007,"Clinical, behavioral, and neural measures of reward processing correlate with escitalopram response in depression: a Canadian Biomarker Integration Network in Depression (CAN-BIND-1) Report",2-s2.0-85083956316,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,2,5,10,3
3008,"Serum epidermal growth factor, clinical illness course, and limbic brain volumes in early-stage bipolar disorder",2-s2.0-85082698983,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,1,1,1
3009,Light Therapy for Patients With Bipolar Depression: Systematic Review and Meta-Analysis of Randomized Controlled Trials,2-s2.0-85077452218,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,9,10,8
3010,Reliability of a functional magnetic resonance imaging task of emotional conflict in healthy participants,2-s2.0-85076112859,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,3,0,1
3011,Cannabidiol as a Treatment for Mood Disorders: A Systematic Review,2-s2.0-85077432297,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,7,8,3
3012,Lithium vs valproate in the maintenance treatment of bipolar I disorder: A post- hoc analysis of a randomized double-blind placebo-controlled trial,2-s2.0-85077450070,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,4,1,1
3013,Escitalopram ameliorates differences in neural activity between healthy comparison and major depressive disorder groups on an fMRI Emotional conflict task: A CAN-BIND-1 study,2-s2.0-85075934847,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,3,2,1
3014,Reverse translation of major depressive disorder symptoms: A framework for the behavioural phenotyping of putative biomarkers,2-s2.0-85076166751,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,3,1,0
3015,Three-year longitudinal cognitive functioning in patients recently diagnosed with bipolar disorder,2-s2.0-85077867252,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,3,5,6,6
3016,Use of Machine Learning for Predicting Escitalopram Treatment Outcome From Electroencephalography Recordings in Adult Patients With Depression,2-s2.0-85077441629,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,3,10,12,15
3017,The apec digital hub-wonca collaborative framework on integration of mental health into primary care in the asia pacific,2-s2.0-85097888782,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,1,0,0
3018,An investigation of cortical thickness and antidepressant response in major depressive disorder: A CAN-BIND study report,2-s2.0-85078988576,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,3,3,2
3019,Hippocampal tail volume as a predictive biomarker of antidepressant treatment outcomes in patients with major depressive disorder: a CAN-BIND report,2-s2.0-85076287524,2020,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,4,9,9,4
3020,The chronotherapeutic treatment of bipolar disorders: A systematic review and practice recommendations from the ISBD task force on chronotherapy and chronobiology,2-s2.0-85075423362,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,23,33,27,11
3021,Integrated genome-wide methylation and expression analyses reveal functional predictors of response to antidepressants,2-s2.0-85073057250,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,3,8,9,6
3022,Machine learning and big data analytics in bipolar disorder: A position paper from the International Society for Bipolar Disorders Big Data Task Force,2-s2.0-85073987808,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,10,11,15,4
3023,It's more than just a referral: Development of an evidence-informed exercise and depression toolkit,2-s2.0-85072278212,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,5,4,4,3
3024,White Matter Indices of Medication Response in Major Depression: A Diffusion Tensor Imaging Study,2-s2.0-85071258139,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,1,8,9,11
3025,Reduced accuracy accompanied by reduced neural activity during the performance of an emotional conflict task by unmedicated patients with major depression: A CAN-BIND fMRI study,2-s2.0-85070199934,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,2,7,5,5
3026,Testing a deep convolutional neural network for automated hippocampus segmentation in a longitudinal sample of healthy participants,2-s2.0-85065651343,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,8,6,5,1
3027,The canadian biomarker integration network in depression (CAN-BIND): Magnetic resonance imaging protocols,2-s2.0-85069213207,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,8,8,8,2
3028,Early change in reward and punishment sensitivity as a predictor of response to antidepressant treatment for major depressive disorder: A CAN-BIND-1 report,2-s2.0-85053723901,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,4,4,5,4
3029,Functional disconnectivity of the hippocampal network and neural correlates of memory impairment in treatment-resistant depression,2-s2.0-85065465496,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,1,3,12,9,2
3030,Structural network integrity of the central executive network is associated with the therapeutic effect of rTMS in treatment resistant depression,2-s2.0-85060549496,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,4,9,9,1
3031,Trajectories of response to dorsolateral prefrontal rTMS in major depression: A three-D study,2-s2.0-85065472875,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,6,19,15,11,18
3032,Men’s Work-Related Stress and Mental Health: Illustrating the Workings of Masculine Role Norms,2-s2.0-85063216405,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,3,2,2
3033,Symptomatic and functional outcomes and early prediction of response to escitalopram monotherapy and sequential adjunctive aripiprazole therapy in patients with major depressive disorder: A can-bind-1 report,2-s2.0-85062638971,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,11,18,15,7
3034,Risperidone adjunctive therapy duration in the maintenance treatment of bipolar I disorder: A post hoc analysis,2-s2.0-85059703455,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,2,2,2
3035,Relationship between work functioning and self-reported cognitive complaints in patients with major depressive disorder treated with desvenlafaxine,2-s2.0-85058781833,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,1,0,1,1,0
3036,Weight gain as a predictor of frontal and temporal lobe volume loss in bipolar disorder: A prospective MRI study,2-s2.0-85057880941,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,4,5,9,1
3037,Neurobiological aspects of functional recovery in major depressive disorder,2-s2.0-85081883748,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,0,0,0
3038,Predicting worsening suicidal ideation with clinical features and peripheral expression of messenger RNA and microRNA during antidepressant treatment,2-s2.0-85066284893,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,5,7,2
3039,Discrepancy between objective and subjective cognition in major depressive disorder,2-s2.0-85057244909,2019,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,7,13,20,20
3040,"Revising Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition, criteria for the bipolar disorders: Phase I of the AREDOC project",2-s2.0-85058106029,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,5,5,4,0
3041,Inclusion of mental health in global economic development,2-s2.0-85097875194,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,0,0,0
3042,Structural brain changes in first episode mania with and without psychosis: Data from the Systematic Treatment Optimization Program for Early Mania (STOP-EM),2-s2.0-85002369807,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,3,1,1,0
3043,Non-linear Entropy Analysis in EEG to Predict Treatment Response to Repetitive Transcranial Magnetic Stimulation in Depression,2-s2.0-85068854725,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,4,4,4,1,4
3044,The association of duration and severity of disease with executive function: Differences between drug-naïve patients with bipolar and unipolar depression,2-s2.0-85048617135,2018,Lam,Raymond,21742966400,Mental Health & Addictions,1,0,2,4,1,0
3045,Evidence for the efficacy of bright light therapy for bipolar depression,2-s2.0-85052824264,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,3,5,0,1,0
3046,"Stability, reliability, and validity of the THINC-it screening tool for cognitive impairment in depression: A psychometric exploration in healthy volunteers",2-s2.0-85052711814,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,3,5,2,5,5
3047,Monitoring for antidepressant-associated adverse events in the treatment of patients with major depressive disorder: An international consensus statement,2-s2.0-85030720096,2018,Lam,Raymond,21742966400,Mental Health & Addictions,1,1,6,8,6,2
3048,"Appetitive symptoms differentially predict treatment response to fluoxetine, light, and placebo in nonseasonal major depression",2-s2.0-85052622010,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,1,1,1,1,0
3049,Use of Placebo in Clinical Trials of Psychotropic Medication,2-s2.0-85045694882,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,0,1,0
3050,Quality of life in bipolar disorder: Towards a dynamic understanding,2-s2.0-85030870629,2018,Lam,Raymond,21742966400,Mental Health & Addictions,1,4,5,4,5,2
3051,Effectiveness of theta burst versus high-frequency repetitive transcranial magnetic stimulation in patients with depression (THREE-D): a randomised non-inferiority trial,2-s2.0-85046089770,2018,Lam,Raymond,21742966400,Mental Health & Addictions,12,60,113,111,124,95
3052,Abnormal Functional Connectivity of Frontopolar Subregions in Treatment-Nonresponsive Major Depressive Disorder,2-s2.0-85041908959,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,3,1,6,3,3
3053,Canadian Network for Mood and Anxiety Treatments (CANMAT) and International Society for Bipolar Disorders (ISBD) 2018 guidelines for the management of patients with bipolar disorder,2-s2.0-85043374399,2018,Lam,Raymond,21742966400,Mental Health & Addictions,27,103,168,215,222,139
3054,A positron emission tomography study of norepinephrine transporter occupancy and its correlation with symptom response in depressed patients treated with quetiapine XR,2-s2.0-85045752989,2018,Lam,Raymond,21742966400,Mental Health & Addictions,1,0,6,2,0,0
3055,The comparative effectiveness of electroencephalographic indices in predicting response to escitalopram therapy in depression: A pilot study,2-s2.0-85034585576,2018,Lam,Raymond,21742966400,Mental Health & Addictions,2,8,9,5,4,1
3056,Efficacy and tolerability of lisdexamfetamine as an antidepressant augmentation strategy: A meta-analysis of randomized controlled trials,2-s2.0-85030788653,2018,Lam,Raymond,21742966400,Mental Health & Addictions,1,1,1,2,0,1
3057,"Cognitive Impairment in Major Depressive Disorder: A Case Discussion Illustrating Impact, Assessment, and Management",2-s2.0-85067815447,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,1,0,0,0
3058,Psychometric validation of the perceived deficits questionnaire-depression (PDQ-D) instrument in US and UK respondents with major depressive disorder,2-s2.0-85057561518,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,3,5,21,8
3059,Implications of Cannabis Legalization on Youth and Young Adults,2-s2.0-85041177702,2018,Lam,Raymond,21742966400,Mental Health & Addictions,0,1,4,3,1,3
3060,"Standardization of electroencephalography for multi-site, multi-platform and multi-investigator studies: Insights from the canadian biomarker integration network in depression",2-s2.0-85027237394,2017,Lam,Raymond,21742966400,Mental Health & Addictions,5,5,1,2,6,4
3061,Impact of Cognitive Impairment on Functioning in Patients With Depression,2-s2.0-85063628356,2017,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,0,0,0
3062,"Cognitive impairment in patients with depression: Awareness, assessment, and management",2-s2.0-85040053169,2017,Lam,Raymond,21742966400,Mental Health & Addictions,2,8,10,19,31,19
3063,"Subcallosal cingulate deep brain stimulation for treatment-resistant depression: a multisite, randomised, sham-controlled trial",2-s2.0-85030636729,2017,Lam,Raymond,21742966400,Mental Health & Addictions,44,52,64,61,65,42
3064,Cognitive impairment as measured by the THINC-integrated tool (THINC-it): Association with psychosocial function in major depressive disorder,2-s2.0-85021445900,2017,Lam,Raymond,21742966400,Mental Health & Addictions,4,9,2,5,5,3
3065,Subcortical structural volumes in recently remitted first episode mania,2-s2.0-85021423083,2017,Lam,Raymond,21742966400,Mental Health & Addictions,1,2,2,2,0,2
3066,A sparse representation-based method for parcellation of the resting brain and its application to treatment-resistant major depressive disorder,2-s2.0-85026427321,2017,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,1,2,1,0
3067,Effect of desvenlafaxine 50 mg and 100 mg on energy and lassitude in patients with major depressive disorder: A pooled analysis,2-s2.0-85029679016,2017,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,0,4,0
3068,Abnormal functional connectivity within resting-state networks is related to rTMS-based therapy effects of treatment resistant depression: A pilot study,2-s2.0-85018302723,2017,Lam,Raymond,21742966400,Mental Health & Addictions,8,8,9,9,8,5
3069,The Efficacy of Psychostimulants in Major Depressive Episodes,2-s2.0-85020242980,2017,Lam,Raymond,21742966400,Mental Health & Addictions,6,9,8,10,8,4
3070,The THINC-integrated tool (THINC-it) screening assessment for cognitive dysfunction: Validation in patients with major depressive disorder,2-s2.0-85028304450,2017,Lam,Raymond,21742966400,Mental Health & Addictions,16,15,11,13,14,20
3071,Adjunctive ketamine in electroconvulsive therapy: Updated systematic review and meta-analysis,2-s2.0-85020060427,2017,Lam,Raymond,21742966400,Mental Health & Addictions,11,6,6,5,6,0
3072,MicroRNAs 146a/b-5 and 425-3p and 24-3p are markers of antidepressant response and regulate MAPK/Wnt-system genes,2-s2.0-85019925601,2017,Lam,Raymond,21742966400,Mental Health & Addictions,14,18,16,31,24,19
3073,Response to Letter Regarding CANMAT Recommendations for the Pharmacological Treatment of Late-life Depression,2-s2.0-85019890448,2017,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,0,0,0
3074,"A longitudinal study of the relationships between mood symptoms, body mass index, and serum adipokines in bipolar disorder",2-s2.0-85018420466,2017,Lam,Raymond,21742966400,Mental Health & Addictions,1,5,2,3,1,4
3075,APEC digital hub for mental health,2-s2.0-85013742831,2017,Lam,Raymond,21742966400,Mental Health & Addictions,1,1,1,0,0,0
3076,"Lurasidone versus treatment as usual for cognitive impairment in euthymic patients with bipolar I disorder: a randomised, open-label, pilot study",2-s2.0-85011541443,2017,Lam,Raymond,21742966400,Mental Health & Addictions,9,2,9,11,5,4
3077,Lower cognitive functioning as a predictor of weight gain in bipolar disorder: a 12-month study,2-s2.0-85007170420,2017,Lam,Raymond,21742966400,Mental Health & Addictions,0,4,6,4,2,0
3078,The effect of remission status on work functioning in employed patients treated for major depressive disorder,2-s2.0-85032431620,2017,Lam,Raymond,21742966400,Mental Health & Addictions,1,4,0,1,0,2
3079,Trajectories of body mass index change in first episode of mania: 3-year data from the Systematic Treatment Optimization Program for Early Mania (STOP-EM),2-s2.0-84992489273,2017,Lam,Raymond,21742966400,Mental Health & Addictions,3,3,4,2,2,3
3080,Diagnosis and body mass index effects on hippocampal volumes and neurochemistry in bipolar disorder,2-s2.0-85037554935,2017,Lam,Raymond,21742966400,Mental Health & Addictions,1,5,2,1,3,0
3081,The impact of fatigue and energy on work functioning and impairment in patients with major depressive disorder treated with desvenlafaxine,2-s2.0-85030762513,2017,Lam,Raymond,21742966400,Mental Health & Addictions,0,2,2,0,1,0
3082,Efficacy of vortioxetine on cognitive functioning in working patients with major depressive disorder,2-s2.0-85012939635,2017,Lam,Raymond,21742966400,Mental Health & Addictions,14,9,6,12,14,9
3083,Rating Short-Term Psychodynamic Therapy for the Canadian Network for Mood and Anxiety Treatments Depression Guidelines: Key Considerations,2-s2.0-85008631632,2017,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,0,0,0
3084,Safety and efficacy of adjunctive second-generation antidepressant therapy with a mood stabiliser or an atypical antipsychotic in acute bipolar depression: a systematic review and meta-analysis of randomised placebo-controlled trials,2-s2.0-84997218177,2016,Lam,Raymond,21742966400,Mental Health & Addictions,13,16,16,16,22,10
3085,S-adenosyl methionine (SAMe) for depression in adults,2-s2.0-84990950545,2016,Lam,Raymond,21742966400,Mental Health & Addictions,2,3,1,1,3,3
3086,"The depression inventory development workgroup: A collaborative, empirically driven initiative to develop a new assessment tool for major depressive disorder",2-s2.0-85006385060,2016,Lam,Raymond,21742966400,Mental Health & Addictions,2,2,2,1,3,1
3087,The effects of desvenlafaxine on neurocognitive and work functioning in employed outpatients with major depressive disorder,2-s2.0-84973278448,2016,Lam,Raymond,21742966400,Mental Health & Addictions,1,5,2,3,7,0
3088,Neuroprogression and episode recurrence in bipolar I disorder: A study of gray matter volume changes in first-episode mania and association with clinical outcome,2-s2.0-84991717418,2016,Lam,Raymond,21742966400,Mental Health & Addictions,1,11,10,10,5,6
3089,"Canadian Network for Mood and Anxiety Treatments (CANMAT) 2016 clinical guidelines for the management of adults with major depressive disorder: Section 6. Special populations: Youth, women, and the elderly",2-s2.0-84986919208,2016,Lam,Raymond,21742966400,Mental Health & Addictions,17,20,19,26,24,15
3090,Canadian Network for Mood and Anxiety Treatments (CANMAT) 2016 clinical guidelines for the management of adults with major depressive disorder: Section 2. Psychological treatments,2-s2.0-84986916217,2016,Lam,Raymond,21742966400,Mental Health & Addictions,23,29,39,37,44,19
3091,Canadian Network for Mood and Anxiety Treatments (CANMAT) 2016 clinical guidelines for the management of adults with major depressive disorder: Section 3. Pharmacological Treatments,2-s2.0-84986912807,2016,Lam,Raymond,21742966400,Mental Health & Addictions,59,70,104,130,132,73
3092,Canadian Network for Mood and Anxiety Treatments (CANMAT) 2016 clinical guidelines for the management of adults with major depressive disorder: Section 1. Disease burden and principles of care,2-s2.0-84986906003,2016,Lam,Raymond,21742966400,Mental Health & Addictions,13,25,31,41,39,19
3093,Canadian Network for Mood and Anxiety Treatments (CANMAT) 2016 clinical guidelines for the management of adults with major depressive disorder: Introduction and methods,2-s2.0-84986890440,2016,Lam,Raymond,21742966400,Mental Health & Addictions,8,16,16,11,8,2
3094,Canadian Network for Mood and Anxiety Treatments (CANMAT) 2016 clinical guidelines for the management of adults with major depressive disorder: Section 5. Complementary and Alternative Medicine Treatments,2-s2.0-84986889079,2016,Lam,Raymond,21742966400,Mental Health & Addictions,20,36,33,31,36,27
3095,Canadian Network for Mood and Anxiety Treatments (CANMAT) 2016 clinical guidelines for the management of adults with major depressive disorder: Section 4. Neurostimulation treatments,2-s2.0-84986877588,2016,Lam,Raymond,21742966400,Mental Health & Addictions,37,49,63,69,76,42
3096,Optimal duration of risperidone or olanzapine adjunctive therapy to mood stabilizer following remission of a manic episode: A CANMAT randomized double-blind trial,2-s2.0-84943655626,2016,Lam,Raymond,21742966400,Mental Health & Addictions,6,5,4,4,4,4
3097,Preferred features of e-mental health programs for prevention of major depression in male workers: Results from a canadian national survey,2-s2.0-84977578967,2016,Lam,Raymond,21742966400,Mental Health & Addictions,1,3,4,5,2,1
3098,Selection of cognitive tests for trials of therapeutic agents,2-s2.0-84971373036,2016,Lam,Raymond,21742966400,Mental Health & Addictions,4,5,2,2,1,0
3099,The Effects of Newer Antidepressants on Occupational Impairment in Major Depressive Disorder: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,2-s2.0-84964515146,2016,Lam,Raymond,21742966400,Mental Health & Addictions,0,1,1,0,0,1
3100,Discovering biomarkers for antidepressant response: Protocol from the Canadian biomarker integration network in depression (CAN-BIND) and clinical characteristics of the first patient cohort,2-s2.0-84963626506,2016,Lam,Raymond,21742966400,Mental Health & Addictions,11,16,14,21,18,11
3101,Association of peripheral inflammation with body mass index and depressive relapse in bipolar disorder,2-s2.0-84958177917,2016,Lam,Raymond,21742966400,Mental Health & Addictions,5,6,4,7,2,4
3102,Relationship between body mass index and hippocampal glutamate/glutamine in bipolar disorder,2-s2.0-84957866383,2016,Lam,Raymond,21742966400,Mental Health & Addictions,2,2,2,3,3,1
3103,Ketamine: Stimulating antidepressant treatment?,2-s2.0-85017096136,2016,Lam,Raymond,21742966400,Mental Health & Addictions,4,2,3,6,2,0
3104,Sinus Tachycardia Induced by Methocarbamol and Repetitive Transcranial Magnetic Stimulation (rTMS),2-s2.0-84961989541,2016,Lam,Raymond,21742966400,Mental Health & Addictions,1,1,0,2,0,1
3105,"Efficacy of bright light treatment, fluoxetine, and the combination in patients with nonseasonal major depressive disorder a randomized clinical trial",2-s2.0-84954161132,2016,Lam,Raymond,21742966400,Mental Health & Addictions,26,20,22,26,26,10
3106,"Erratum: Efficacy of bright light treatment, fluoxetine, and the combination in patients with nonseasonal major depressive doisorder: A randomized clinical trial (JAMA Psychiatry (2015) DOI: 10.1001/jamapsychiatry.2015.2235)",2-s2.0-84954136375,2016,Lam,Raymond,21742966400,Mental Health & Addictions,1,0,0,0,0,0
3107,"Corrigendum to ""A systematic review and meta-analysis of randomized controlled trials of adjunctive ketamine in electroconvulsive therapy: Efficacy and tolerability"" [J Psychiatr Res (2015) 62: 23-30]",2-s2.0-84937913868,2015,Lam,Raymond,21742966400,Mental Health & Addictions,0,0,0,0,0,0
3108,Recovery and recurrence following a first episode of mania: A systematic review and meta-analysis of prospectively characterized cohorts,2-s2.0-84922585337,2015,Lam,Raymond,21742966400,Mental Health & Addictions,5,4,6,4,10,4
3109,Enhanced inflammatory and T-helper-1 type responses but suppressed lymphocyte proliferation in patients with seasonal affective disorder and treated by light therapy,2-s2.0-84934757636,2015,Lam,Raymond,21742966400,Mental Health & Addictions,3,2,3,5,1,3
3110,Verbal memory impairment in new onset bipolar disorder: Relationship with frontal and medial temporal morphology,2-s2.0-84929622503,2015,Lam,Raymond,21742966400,Mental Health & Addictions,1,0,3,2,1,0
3111,Canadian Network for Mood and Anxiety Treatments (CANMAT) consensus recommendations for functional outcomes in major depressive disorder,2-s2.0-84947056200,2015,Lam,Raymond,21742966400,Mental Health & Addictions,4,6,4,7,9,2
3112,Course and outcome following a first episode of mania: Four-year prospective data from the Systematic Treatment Optimization Program (STOP-EM),2-s2.0-84922572962,2015,Lam,Raymond,21742966400,Mental Health & Addictions,2,1,1,6,2,2
3113,"A systematic review and meta-analysis of randomized, double-blind, placebo-controlled trials of ketamine in the rapid treatment of major depressive episodes",2-s2.0-84927696984,2015,Lam,Raymond,21742966400,Mental Health & Addictions,22,31,43,34,32,12
3114,A systematic review and meta-analysis of randomized controlled trials of adjunctive ketamine in electroconvulsive therapy: Efficacy and tolerability,2-s2.0-84924338951,2015,Lam,Raymond,21742966400,Mental Health & Addictions,6,3,5,3,5,2
3115,The relationship between burnout and depressive symptoms in patients with depressive disorders,2-s2.0-84912081332,2015,Lam,Raymond,21742966400,Mental Health & Addictions,3,2,4,3,4,3
3116,STAR∗D and measurement-based care for depression: Don't toss out the baby!,2-s2.0-84920999614,2015,Lam,Raymond,21742966400,Mental Health & Addictions,0,1,1,0,0,0
3117,The relationship between neurocognitive and psychosocial functioning in major depressive disorder: A systematic review,2-s2.0-84925227805,2014,Lam,Raymond,21742966400,Mental Health & Addictions,26,23,16,22,15,7
3118,Cognitive dysfunction in major depressive disorder: Effects on psychosocial functioning and implications for treatment,2-s2.0-84919456307,2014,Lam,Raymond,21742966400,Mental Health & Addictions,36,33,36,43,31,27
3119,Neurocognitive functioning in overweight and obese patients with bipolar disorder: Data from the systematic treatment optimization program for early mania (STOP-EM),2-s2.0-84919439909,2014,Lam,Raymond,21742966400,Mental Health & Addictions,2,3,5,0,1,0
3120,S-adenosyl methionine (SAM-e) for depression in adults,2-s2.0-84990912694,2014,Lam,Raymond,21742966400,Mental Health & Addictions,6,9,10,13,4,4
3121,Body mass index-related regional gray and white matter volume reductions in first-episode mania patients,2-s2.0-84903280081,2014,Lam,Raymond,21742966400,Mental Health & Addictions,4,4,6,3,7,2
3122,"Canadian clinical practice guidelines for the management of anxiety, posttraumatic stress and obsessive-compulsive disorders",2-s2.0-84903778611,2014,Lam,Raymond,21742966400,Mental Health & Addictions,56,63,62,77,87,49
3123,12-month longitudinal cognitive functioning in patients recently diagnosed with bipolar disorder,2-s2.0-84896705577,2014,Lam,Raymond,21742966400,Mental Health & Addictions,8,4,7,4,1,0
3124,Predictors of functional improvement in employed adults with major depressive disorder treated with desvenlafaxine,2-s2.0-84906079566,2014,Lam,Raymond,21742966400,Mental Health & Addictions,4,3,3,0,2,2
3125,Early switching strategies in antidepressant non-responders: Current evidence and future research directions,2-s2.0-84904723021,2014,Lam,Raymond,21742966400,Mental Health & Addictions,2,5,9,12,12,4
3126,Cognitive change in the year after a first manic episode: Association between clinical outcome and cognitive performance early in the course of bipolar I disorder,2-s2.0-84903535687,2014,Lam,Raymond,21742966400,Mental Health & Addictions,3,4,6,3,6,2
3127,Improvements in quality of life with desvenlafaxine 50 mg/d vs placebo in employed adults with major depressive disorder,2-s2.0-84902481570,2014,Lam,Raymond,21742966400,Mental Health & Addictions,3,0,2,1,1,0
3128,Long-term neuropsychological safety of subgenual cingulate gyrus deep brain stimulation for treatment-resistant depression,2-s2.0-84901440487,2014,Lam,Raymond,21742966400,Mental Health & Addictions,3,0,0,1,3,0
3129,Research-track programs for residents in psychiatry: A Review of literature and a report of 3 canadian experiences,2-s2.0-84900464691,2014,Lam,Raymond,21742966400,Mental Health & Addictions,2,0,1,1,1,0
3130,Core discrete event simulation model for the evaluation of health care technologies in major depressive disorder,2-s2.0-84896385732,2014,Lam,Raymond,21742966400,Mental Health & Addictions,1,1,2,1,2,1
3131,Childhood maltreatment and corpus callosum volume in recently diagnosed patients with bipolar I disorder: Data from the Systematic Treatment Optimization Program for Early Mania (STOP-EM),2-s2.0-84888427873,2014,Lam,Raymond,21742966400,Mental Health & Addictions,2,1,4,2,2,0
3132,Fatigue and occupational functioning in major depressive disorder,2-s2.0-84887448827,2013,Lam,Raymond,21742966400,Mental Health & Addictions,1,2,1,2,0,1
3133,Effects of combined pharmacotherapy and psychotherapy for improving work functioning in major depressive disorder,2-s2.0-84887275287,2013,Lam,Raymond,21742966400,Mental Health & Addictions,3,5,4,4,2,3
3134,Sleep architecture variation: A mediator of metabolic disturbance in individuals with major depressive disorder,2-s2.0-84883816971,2013,Lam,Raymond,21742966400,Mental Health & Addictions,4,4,1,3,1,2
3135,Efficacy of second generation antipsychotics in treating acute mixed episodes in bipolar disorder: A meta-analysis of placebo-controlled trials,2-s2.0-84882863202,2013,Lam,Raymond,21742966400,Mental Health & Addictions,6,1,2,1,1,1
