,title,eid,publication year,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
3242,Exploring the Contribution of Myelin Content in Normal Appearing White Matter to Cognitive Outcomes in Cerebral Small Vessel Disease,2-s2.0-85102964653,2021,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,1,5,2
3243,Metabolite activity in the anterior cingulate cortex during a painful stimulus using functional MRS,2-s2.0-85095428722,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,2,2,3
3244,Myelin Water Imaging Demonstrates Lower Brain Myelination in Children and Adolescents With Poor Reading Ability,2-s2.0-85094637279,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,0,5,5
3245,Associations Between Findings From Myelin Water Imaging and Cognitive Performance Among Individuals With Multiple Sclerosis,2-s2.0-85092434863,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,3,6,5
3246,Learning-Challenged Youth Show an Abnormal Relationship Between Fronto-Parietal Myelination and Mathematical Ability,2-s2.0-85086334873,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3247,Imaging Mechanisms of Disease Progression in Multiple Sclerosis: Beyond Brain Atrophy,2-s2.0-85084836258,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,4,7,5,2
3248,Myelin water imaging data analysis in less than one minute,2-s2.0-85078863284,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,2,5,11,3
3249,Brain Myelin Water Fraction and Diffusion Tensor Imaging Atlases for 9-10 Year-Old Children,2-s2.0-85079710181,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,1,4,4,3
3250,Myelin Damage in Normal Appearing White Matter Contributes to Impaired Cognitive Processing Speed in Multiple Sclerosis,2-s2.0-85075474310,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,5,6,2
3251,Myelin Water Fraction and Intra/Extracellular Water Geometric Mean T<inf>2</inf> Normative Atlases for the Cervical Spinal Cord from 3T MRI,2-s2.0-85070674657,2020,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,2,4,3,1
3252,Myelin Water Atlas: A Template for Myelin Distribution in the Brain,2-s2.0-85070296943,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,6,5,3,7
3253,Myelin Water Imaging and Transcranial Magnetic Stimulation Suggest Structure-Function Relationships in Multiple Sclerosis,2-s2.0-85074145073,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,0
3254,Longer Repetition Time Proton MR Spectroscopy Shows Increasing Hippocampal and Parahippocampal Metabolite Concentrations with Aging,2-s2.0-85068515279,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,2,5,0,1
3255,Brain MRI features and scoring of leukodystrophy in adult-onset Krabbe disease,2-s2.0-85071355600,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,5,4,9,0
3256,Intra- and inter-site reproducibility of human brain single-voxel proton MRS at 3 T,2-s2.0-85063137104,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,2,1,2
3257,A 24-month advanced magnetic resonance imaging study of multiple sclerosis patients treated with alemtuzumab,2-s2.0-85045685091,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,2,4,4,4,2
3258,Spinal cord involvement in multiple sclerosis and neuromyelitis optica spectrum disorders,2-s2.0-85060049167,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,9,24,25,13,15
3259,Longitudinal advanced MRI case report of white matter radiation necrosis,2-s2.0-85058219867,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,2,1,1,0
3260,Rapid myelin water imaging for the assessment of cervical spinal cord myelin damage,2-s2.0-85068155819,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,6,6,2,0
3261,Coexistence of Multiple Sclerosis and Alzheimer's disease: A review,2-s2.0-85056183453,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,2,9,2,6,8
3262,"Diffusely Abnormal White Matter, T <inf>2</inf> Burden of Disease, and Brain Volume in Relapsing-Remitting Multiple Sclerosis",2-s2.0-85055942099,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,1,5,4,0
3263,Correlating new directional measures of myelin and axonal integrity in T2-weighted MRI with quantitative histology in multiple sclerosis,2-s2.0-85054071221,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,0,1,0
3264,Multicenter Measurements of T <inf>1</inf> Relaxation and Diffusion Tensor Imaging: Intra and Intersite Reproducibility,2-s2.0-85053500733,2019,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,2,3,4,1,1
3265,Gender Inequities in the Multiple Sclerosis Community: A Call for Action,2-s2.0-85058893204,2018,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,5,1,0,2,1
3266,Global loss of myelin water over 5 years in multiple sclerosis normal-appearing white matter,2-s2.0-85042046511,2018,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,1,11,1,2,6,3
3267,Myelin water imaging to detect demyelination and remyelination and its validation in pathology,2-s2.0-85055617505,2018,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,1,6,3,10,11,8
3268,Hematopoietic Stem Cell Transplantation in Late-Onset Krabbe Disease: No Evidence of Worsening Demyelination and Axonal Loss 4 Years Post-allograft,2-s2.0-85042419941,2018,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,1,5,4,4,5,5
3269,"Characterization of brain tumours with spin–spin relaxation: pilot case study reveals unique T <inf>2</inf> distribution profiles of glioblastoma, oligodendroglioma and meningioma",2-s2.0-85029104881,2017,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,1,1,1,1,0
3270,Assessing structure and function of myelin in cervical spondylotic myelopathy,2-s2.0-85026908692,2017,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,4,4,6,6,9,5
3271,High-resolution myelin water imaging in post-mortem multiple sclerosis spinal cord: A case report,2-s2.0-84989916483,2016,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,4,3,5,4,4,1
3272,Does hydration status affect MRI measures of brain volume or water content?,2-s2.0-84990182163,2016,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,8,4,2,4,4,0
3273,"Complement and humoral adaptive immunity in the human choroid plexus: Roles for stromal concretions, basement membranes, and epithelium",2-s2.0-84983287319,2016,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,3,1,2,3,2
3274,Measuring water content using T<inf>2</inf> relaxation at 3 T: Phantom validations and simulations,2-s2.0-84957964136,2016,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,5,0,3,2,4,4
3275,Multiple measures of corticospinal excitability are associated with clinical features of multiple sclerosis,2-s2.0-84944698842,2016,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,5,6,9,3,8,2
3276,How does magnetization transfer influence mcDESPOT results?,2-s2.0-84945437755,2015,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,4,3,5,6,4,1
3277,Modeling T<inf>1</inf> and T<inf>2</inf> relaxation in bovine white matter,2-s2.0-84939807124,2015,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,2,4,2,6,1,2
3278,A longitudinal study of magnetic resonance spectroscopy Huntington's disease biomarkers,2-s2.0-84924598441,2015,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,4,6,2,5,2,3
3279,Comparison of myelin water fraction from multiecho T<inf>2</inf> decay curve and steady-state methods,2-s2.0-84919837381,2015,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,11,6,8,9,3,4
3280,Magnetic resonance techniques for investigation of multiple sclerosis,2-s2.0-84911438370,2014,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,1,0,2,1,0,0
3281,48 echo T<inf>2</inf> myelin imaging of white matter in first-episode schizophrenia: Evidence for aberrant myelination,2-s2.0-84908371874,2014,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,5,3,8,9,3,1
3282,T<inf>2</inf> Relaxation,2-s2.0-84902645069,2014,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,1,0,0,0,2,0
3283,Multicenter measurements of myelin water fraction and geometric mean T <inf>2</inf>: Intra- and intersite reproducibility,2-s2.0-84888311439,2013,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,7,10,7,6,2,4
3284,Magnetic resonance frequency shifts during acute MS lesion formation,2-s2.0-84881303922,2013,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,5,5,3,4,2,1
3285,Pathological correlates of magnetic resonance imaging texture heterogeneity in multiple sclerosis,2-s2.0-84883299064,2013,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,3,9,5,4,9,3
3286,Temporal phase correction of multiple echo T<inf>2</inf> magnetic resonance images,2-s2.0-84875950033,2013,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,0,0,0,3,0,0
3287,What causes the hyperintense T<inf>2</inf>-weighting and increased short T<inf>2</inf> signal in the corticospinal tract?,2-s2.0-84875244109,2013,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,2,2,2,0,1,1
3288,Stem cell transplantation for adult-onset krabbe disease: Report of a case,2-s2.0-84904594870,2013,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,4,3,0,2,3,2
3289,Diffusely abnormal white matter in multiple sclerosis: Further histologic studies provide evidence for a primary lipid abnormality with neurodegeneration,2-s2.0-84871941499,2013,Laule,Cornelia,6505982349,Sensory Motor Systems & Movement Disorders,4,6,4,8,8,4
3290,ABE8e Corrects Pax6-Aniridic Variant in Humanized Mouse ESCs and via LNPs in Ex Vivo Cortical Neurons,2-s2.0-85159660688,2023,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3291,FTD-associated behavioural and transcriptomic abnormalities in ‘humanized’ progranulin-deficient mice: A novel model for progranulin-associated FTD,2-s2.0-85154056028,2023,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3292,AAV5-miHTT-mediated huntingtin lowering improves brain health in a Huntington’s disease mouse model,2-s2.0-85160966248,2023,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
3293,Progressive alterations in white matter microstructure across the timecourse of Huntington's disease,2-s2.0-85150634944,2023,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
3294,Huntingtin Overexpression Does Not Alter Overall Survival in Murine Cancer Models,2-s2.0-85144589842,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3295,The Safety of Deutetrabenazine for Chorea in Huntington Disease: An Open-Label Extension Study,2-s2.0-85141935842,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,2
3296,LNP-mediated delivery of CRISPR RNP for wide-spread in vivo genome editing in mouse cornea,2-s2.0-85136728605,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,2,8
3297,Potential disease-modifying therapies for Huntington's disease: lessons learned and future opportunities,2-s2.0-85132453758,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,10,22
3298,Lipid-Nanoparticle-Based Delivery of CRISPR/Cas9 Genome-Editing Components,2-s2.0-85131701633,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,8,15
3299,Canadian healthcare capacity gaps for disease-modifying treatment in Huntington's disease: a survey of current practice and modelling of future needs,2-s2.0-85131270717,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3300,Cerebrospinal fluid biomarkers for assessing Huntington disease onset and severity,2-s2.0-85144752176,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3301,Intellectual enrichment and genetic modifiers of cognition and brain volume in Huntington's disease,2-s2.0-85144529750,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,1,0
3302,A message from the Editors-in-Chief on the 10th Anniversary of the Journal of Huntington's Disease,2-s2.0-85125857785,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3303,Safety and Feasibility of Research Lumbar Puncture in Huntington's Disease: The HDClarity Cohort and Bioresource,2-s2.0-85125851649,2022,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,0
3304,"Author Correction: Age-related mitochondrial alterations in brain and skeletal muscle of the YAC128 model of Huntington disease (npj Aging and Mechanisms of Disease, (2021), 7, 1, (26), 10.1038/s41514-021-00079-2)",2-s2.0-85120876152,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3305,Age-related mitochondrial alterations in brain and skeletal muscle of the YAC128 model of Huntington disease,2-s2.0-85117531346,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,1,4
3306,Development of an α-synuclein knockdown peptide and evaluation of its efficacy in Parkinson’s disease models,2-s2.0-85101224788,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,1,4,6
3307,"Erratum: PIAS1 modulates striatal transcription, DNA damage repair, and SUMOylation with relevance to Huntington’s disease (Proceedings of the National Academy of Sciences of the United States of America (2021) 118 (e2021836118) DOI: 10.1073/pnas.2021836118)",2-s2.0-85112130070,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
3308,Untargeted metabolomics and infrared ion spectroscopy identify biomarkers for pyridoxine-dependent epilepsy,2-s2.0-85111823821,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,3,9,10
3309,Utility of Huntington's Disease Assessments by Disease Stage: Floor/Ceiling Effects,2-s2.0-85111570633,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,1,0,3
3310,"Author Correction: The current landscape of nucleic acid therapeutics (Nature Nanotechnology, (2021), 16, 6, (630-643), 10.1038/s41565-021-00898-0)",2-s2.0-85112121494,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,1,2
3311,Intracerebroventricular Administration of AAV9-PHP.B SYN1-EmGFP Induces Widespread Transgene Expression in the Mouse and Monkey Central Nervous System,2-s2.0-85107943799,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,3,6,5
3312,The current landscape of nucleic acid therapeutics,2-s2.0-85107269325,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,20,150,166
3313,Human progranulin-expressing mice as a novel tool for the development of progranulin-modulating therapeutics,2-s2.0-85101874122,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,2,1
3314,Apathy predicts rate of cognitive decline over 24 months in premanifest Huntington's disease,2-s2.0-85079697243,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,1,2,4
3315,Composite UHDRS Correlates With Progression of Imaging Biomarkers in Huntington's Disease,2-s2.0-85100028604,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,3,1,3
3316,"PIAS1 modulates striatal transcription, DNA damage repair, and SUMOylation with relevance to Huntington’s disease",2-s2.0-85100017461,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,3,8,6
3317,Editorial,2-s2.0-85101161085,2021,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3318,"Spontaneous, solvent-free entrapment of siRNA within lipid nanoparticles",2-s2.0-85098149847,2020,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,11,8,7
3319,Longitudinal Structural MRI in Neurologically Healthy Adults,2-s2.0-85085579106,2020,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,2,1,0
3320,A novel mouse model for pyridoxine-dependent epilepsy due to antiquitin deficiency,2-s2.0-85096883183,2020,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,3,3,3
3321,Early deficits in olfaction are associated with structural and molecular alterations in the olfactory system of a Huntington disease mouse model,2-s2.0-85089126427,2020,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,2,2,2
3322,Huntingtin-Lowering Therapies for Huntington Disease: A Review of the Evidence of Potential Benefits and Risks,2-s2.0-85082314860,2020,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,4,8,12,2
3323,Antisense oligonucleotides for neurodegeneration,2-s2.0-85082465749,2020,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,8,21,15,4
3324,Longitudinal expression changes are weak correlates of disease progression in Huntington's disease,2-s2.0-85129877298,2020,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,1,1
3325,Isolating cells from adult murine brain for validation of cell-type specific cre-mediated deletion,2-s2.0-85072407948,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,1,0,0
3326,Association of CAG Repeats with Long-term Progression in Huntington Disease,2-s2.0-85070666596,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,1,3,9,14,9
3327,"A genetic association study of glutamine-encoding DNA sequence structures, somatic CAG expansion, and DNA repair gene variants, with Huntington disease clinical outcomes",2-s2.0-85074159998,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,19,31,15,5
3328,Movement Disorder Society Task Force Viewpoint: Huntington's Disease Diagnostic Categories,2-s2.0-85071037742,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,1,4,19,11,12
3329,MSH3 modifies somatic instability and disease severity in Huntington's and myotonic dystrophy type 1,2-s2.0-85072279766,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,21,20,25,13
3330,Targeting huntingtin expression in patients with Huntington’s disease,2-s2.0-85066822341,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,36,117,115,100,44
3331,"Erratum: Huntingtin Lowering Strategies for Disease Modification in Huntington's Disease (Neuron (2019)101(5)(801–819), (S0896627319300662), (10.1016/j.neuron.2019.01.039))",2-s2.0-85065130025,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,9,5,8,8
3332,Mutant huntingtin expression in microglia is neither required nor sufficient to cause the Huntington's disease-like phenotype in BACHD mice,2-s2.0-85063614820,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,3,7,3,4,1
3333,Huntingtin Lowering Strategies for Disease Modification in Huntington's Disease,2-s2.0-85062018743,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,7,21,45,37,30
3334,"Safety and efficacy of pridopidine in patients with Huntington's disease (PRIDE-HD): a phase 2, randomised, placebo-controlled, multicentre, dose-ranging study",2-s2.0-85060007351,2019,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,10,15,17,15,5
3335,Altered intracortical t<inf>1</inf>Weighted/T<inf>2</inf>-weighted ratio signal in huntington’s disease,2-s2.0-85057210148,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,1,3,2,5,1
3336,Executive impairment is associated with unawareness of neuropsychiatric symptoms in premanifest and early Huntington's disease.,2-s2.0-85053079242,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,1,1,3,3,2
3337,Natural biological variation of white matter microstructure is accentuated in Huntington's disease,2-s2.0-85051300375,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,2,4,3,3,0
3338,Testing a longitudinal compensation model in premanifest Huntington's disease,2-s2.0-85050817034,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,1,6,5,4,4,2
3339,Brain Regions Showing White Matter Loss in Huntington's Disease Are Enriched for Synaptic and Metabolic Genes,2-s2.0-85034747457,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,2,10,9,19,10,4
3340,Neurofilament light protein in blood predicts regional atrophy in Huntington disease,2-s2.0-85048129437,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,9,9,12,15,5
3341,Murine models of Huntington’s disease for evaluating therapeutics,2-s2.0-85058439805,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,1,1,1,4,0
3342,Transcriptional regulation of the huntingtin gene,2-s2.0-85058058507,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,2,4,4,2
3343,Apathy and atrophy of subcortical brain structures in Huntington's disease: A two-year follow-up study,2-s2.0-85054457581,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,1,0,1,4,1,1
3344,Computational Analysis of Transcriptional Regulation Sites at the HTT Gene Locus,2-s2.0-85051380637,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,1,0,0,0,0,0
3345,Editorial on Clinical Trial's Corner,2-s2.0-85043581573,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3346,Cross-sectional and longitudinal voxel-based grey matter asymmetries in Huntington's disease,2-s2.0-85032920433,2018,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,4,7,2,1,3
3347,Selective depletion of microglial progranulin in mice is not sufficient to cause neuronal ceroid lipofuscinosis or neuroinflammation,2-s2.0-85034111385,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,1,7,4,3,3,2
3348,Survival end points for Huntington disease trials prior to a motor diagnosis,2-s2.0-85034628553,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,1,2,1,1,0
3349,Design optimization for clinical trials in early-stage manifest Huntington's disease,2-s2.0-85034047512,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,1,2,4,0,0
3350,The reliability of commonly used electrophysiology measures,2-s2.0-85028317797,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,6,4,6,17,6,9
3351,Recommendations for the use of automated gray matter segmentation tools: Evidence from Huntington's disease,2-s2.0-85031126066,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,7,3,2,6,5,1
3352,Conditional loss of progranulin in neurons is not sufficient to cause neuronal ceroid lipofuscinosis-like neuropathology in mice,2-s2.0-85021089448,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,2,2,2,1,1
3353,Identification of genetic variants associated with Huntington's disease progression: a genome-wide association study,2-s2.0-85020897879,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,24,30,42,36,34,13
3354,Neurofilament light protein in blood as a potential biomarker of neurodegeneration in Huntington's disease: a retrospective cohort analysis,2-s2.0-85020317377,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,34,29,34,43,45,22
3355,KEAP1-modifying small molecule reveals muted NRF2 signaling responses in neural stem cells from Huntington's disease patients,2-s2.0-85020286880,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,7,9,19,13,21,10
3356,p35 hemizygosity activates Akt but does not improve motor function in the YAC128 mouse model of Huntington's disease,2-s2.0-85018526991,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,1,1,1,0
3357,Structural and functional brain network correlates of depressive symptoms in premanifest Huntington's disease,2-s2.0-85015151739,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,2,5,4,5,4,1
3358,Topological length of white matter connections predicts their rate of atrophy in premanifest Huntington’s disease,2-s2.0-85061347587,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,3,3,7,6,1
3359,Operationalizing compensation over time in neurodegenerative disease,2-s2.0-85022150224,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,7,9,7,6,9,4
3360,White matter predicts functional connectivity in premanifest Huntington's disease,2-s2.0-85027403020,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,5,2,4,6,3,1
3361,"Motor, cognitive, and functional declines contribute to a single progressive factor in early HD",2-s2.0-85039840959,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,9,15,20,18,14
3362,Validation of Ultrasensitive Mutant Huntingtin Detection in Human Cerebrospinal Fluid by Single Molecule Counting Immunoassay,2-s2.0-85038350270,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,5,7,6,6,9,3
3363,Epidemiology of Huntington disease,2-s2.0-85037050559,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,1,10,7,13,7,5
3364,"Editorial : Introducing the ""clinical trials corner""",2-s2.0-85030314123,2017,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
3365,Natural variation in sensory-motor white matter organization influences manifestations of Huntington's disease,2-s2.0-84989227640,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,4,2,2,2,1
3366,Potential biomarkers to follow the progression and treatment response of huntington's disease,2-s2.0-84999767802,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,10,5,5,6,7,4
3367,Cerebrospinal fluid total tau concentration predicts clinical phenotype in Huntington's disease,2-s2.0-84988354635,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,12,6,6,3,5,5
3368,Effect of deutetrabenazine on chorea among patients with huntington disease : A randomized clinical trial,2-s2.0-84977592334,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,25,22,19,15,15,18
3369,Enhanced immune response to MMP3 stimulation in microglia expressing mutant huntingtin,2-s2.0-84962166692,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,2,3,3,6,6,2
3370,Neuropeptide y (NPY) in cerebrospinal fluid from patients with Huntington's Disease: Increased NPY levels and differential degradation of the NPY<inf>1-30</inf> fragment,2-s2.0-84969204273,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,3,3,0,3,1,1
3371,DNA methylation profiling in human Huntington's disease brain,2-s2.0-84992206937,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,12,6,3,9,5,5
3372,Visuospatial Processing Deficits Linked to Posterior Brain Regions in Premanifest and Early Stage Huntington's Disease,2-s2.0-84969858019,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,7,12,4,3,3,2
3373,Core neuropathological abnormalities in progranulin-deficient mice are penetrant on multiple genetic backgrounds,2-s2.0-84952944307,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,2,1,7,2,3,2
3374,A computational cognitive biomarker for early-stage Huntington's disease,2-s2.0-84960539554,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,3,5,6,3,5
3375,Medication use in early-hd participants in track-hd: An investigation of its effects on clinical performance,2-s2.0-84959431971,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,0,0,0,2,3,0
3376,Large-scale brain network abnormalities in Huntington's disease revealed by structural covariance,2-s2.0-84954400745,2016,Leavitt,Blair,7005869634,Sensory Motor Systems & Movement Disorders,4,1,2,1,1,1
